imgID,maskID,LabelName,BoxID,BoxXMin,BoxXMax,BoxYMin,BoxYMax,PredictedIoU,Clicks
221_img.jpg,221_mask.png,saxophone,b2061cdf,0.305274,0.762677,0.229375,0.98125,0.80482,0.31964 0.76576 0;0.68201 0.23251 0;0.73512 0.32684 0;0.47271 0.49432 1;0.70248 0.26451 1;0.52761 0.49953 0;0.59714 0.21907 0;0.43490 0.57094 0;0.62640 0.30479 0;0.60157 0.23418 1;0.35904 0.70963 0;0.35904 0.80731 1
222_img.jpg,222_mask.png,saxophone,6037348e,0.501875,0.875,0.409006,0.999062,0.64033,0.63081 0.63657 0;0.72529 0.58352 1;0.71373 0.90997 1;0.64848 0.97016 1;0.65977 0.53852 1;0.77162 0.92573 0;0.65977 0.89245 0;0.76054 0.58390 0;0.63648 0.50709 1;0.52744 0.52651 0;0.78803 0.57089 1;0.63217 0.92411 0
223_img.jpg,223_mask.png,saxophone,b582509a,0.255869,0.434272,0.195312,0.530469,0.71171,0.32761 0.29969 0;0.32255 0.42582 0;0.28263 0.48010 1;0.41814 0.40299 1;0.34394 0.38073 1;0.28930 0.45347 1;0.33787 0.44215 0;0.32451 0.23928 0;0.31417 0.35864 0;0.35816 0.23978 1;0.38404 0.38017 0;0.26629 0.48783 1
224_img.jpg,224_mask.png,saxophone,2e37fb02,0.47375,0.924375,0.374167,0.999167,0.66804,0.84252 0.49722 1;0.79917 0.44262 0;0.70402 0.96291 1;0.62815 0.99021 1;0.78666 0.55513 0;0.90491 0.61638 1;0.52549 0.92264 1;0.68372 0.88067 0;0.81668 0.43505 1;0.66976 0.96398 1;0.50023 0.98206 1;0.86528 0.48930 0
225_img.jpg,225_mask.png,saxophone,723498aa,0.391182,0.557223,0.25875,0.623125,0.7249,0.50424 0.28259 0;0.50983 0.43144 1;0.42325 0.57657 0;0.50564 0.60634 1;0.49225 0.31652 0;0.53651 0.26632 1;0.42538 0.60704 1;0.48754 0.45707 0;0.42957 0.31685 0;0.41816 0.49162 0;0.53792 0.29405 1;0.55503 0.54292 1
226_img.jpg,226_mask.png,saxophone,0783a400,0.095,0.299375,0.47561,0.672608,0.83646,0.28182 0.56306 1;0.28841 0.57040 0;0.12038 0.63105 0;0.28397 0.49422 0;0.14430 0.54959 0;0.25904 0.55281 0;0.29228 0.49084 1;0.25099 0.64696 1
227_img.jpg,227_mask.png,saxophone,3e586274,0.722484,0.999059,0.700625,0.81875,0.82574,0.78620 0.71444 0;0.95700 0.71045 0;0.89562 0.80619 1;0.74016 0.72729 0;0.95197 0.72092 0;0.94130 0.75493 0;0.72659 0.74075 1;0.92296 0.71531 1;0.75643 0.71593 1;0.99495 0.71695 1;0.96529 0.74179 1
228_img.jpg,228_mask.png,saxophone,2b5a403d,0.560625,0.951875,0.351667,0.999167,0.69269,0.77886 0.63886 0;0.76513 0.80689 0;0.89864 0.44089 0;0.86745 0.37268 1;0.84763 0.46956 0;0.82154 0.78262 0;0.68689 0.95430 0;0.57496 0.85443 0;0.87166 0.43037 1;0.76996 0.89785 1;0.58885 0.87460 1;0.60241 0.99082 1
229_img.jpg,229_mask.png,saxophone,07ca946b,0.0,0.096875,0.60519,0.999073,0.78789,0.02300 0.85776 0;0.06410 0.66983 0;0.07301 0.95427 0;0.08808 0.77243 1;0.04531 0.74870 0;0.01935 0.63256 1;0.01265 0.95612 0;0.09180 0.67728 1;0.04381 0.83627 1;0.01874 0.98498 1;0.02967 0.61701 0
230_img.jpg,230_mask.png,saxophone,0e7444cc,0.09375,0.405,0.504167,0.999167,0.69046,0.29708 0.85250 0;0.32477 0.95053 0;0.35532 0.71502 0;0.35070 0.83994 0;0.15429 0.99364 1;0.38999 0.70514 0;0.31335 0.94727 1;0.19895 0.63949 0;0.27158 0.91519 1;0.38052 0.71855 1;0.10928 0.90432 1
231_img.jpg,231_mask.png,saxophone,fe7434e5,0.128125,0.281875,0.537561,0.997073,0.69599,0.26847 0.60706 1;0.20751 0.63571 0;0.15836 0.98048 1;0.20031 0.54568 1;0.23706 0.61224 0;0.24775 0.76706 0;0.24419 0.86948 0;0.26046 0.68290 0;0.18723 0.57479 0;0.24077 0.69957 1;0.20457 0.69368 0;0.25736 0.82434 1
232_img.jpg,232_mask.png,saxophone,afcf0b19,0.150517,0.25969,0.162791,0.604651,0.85861,0.23908 0.45952 0;0.23959 0.32690 0;0.22425 0.23797 0;0.25134 0.17434 1;0.23848 0.32718 0;0.24727 0.20921 1;0.17450 0.47332 0;0.24371 0.44355 1;0.23811 0.30310 1
233_img.jpg,233_mask.png,saxophone,e26e6abe,0.0625,0.145,0.2283,0.546968,0.53608,0.13567 0.25170 1;0.10903 0.44131 1;0.06736 0.46502 1;0.07982 0.46829 0;0.13239 0.28015 1;0.09820 0.41025 1;0.12949 0.39977 0;0.07212 0.48577 1;0.07468 0.45543 0;0.12690 0.32700 1;0.08795 0.31547 0;0.10584 0.41262 0
234_img.jpg,234_mask.png,saxophone,e8f032f9,0.565,0.801875,0.277311,0.987862,0.73722,0.66060 0.42087 0;0.70493 0.54229 1;0.73612 0.69681 0;0.61380 0.42087 0;0.66519 0.53270 0;0.59338 0.36474 1;0.73415 0.57645 0;0.77856 0.76135 1;0.66825 0.33118 0;0.70233 0.98213 1
235_img.jpg,235_mask.png,saxophone,72d14b70,0.6675,0.804167,0.266875,0.605,0.78135,0.72395 0.47014 1;0.79967 0.53392 1;0.72861 0.28315 0;0.68783 0.53742 0;0.67869 0.52877 0;0.73882 0.46153 0;0.74319 0.35002 0;0.73187 0.31820 0;0.74896 0.27707 1;0.70908 0.59649 1;0.67703 0.55643 1
236_img.jpg,236_mask.png,saxophone,3bf8f9b6,0.74375,0.81625,0.251407,0.741088,0.62705,0.78710 0.27014 0;0.77069 0.43406 0;0.75937 0.32535 0;0.77169 0.31138 1;0.74652 0.68033 1;0.75292 0.26901 0;0.74785 0.72312 1;0.77940 0.42038 0;0.77095 0.73327 1
237_img.jpg,237_mask.png,saxophone,e9945e51,0.248915,0.998553,0.224687,0.999036,0.676,0.29110 0.85805 1;0.49459 0.97370 1;0.90157 0.35954 0;0.71603 0.49314 0;0.80838 0.60535 0;0.45164 0.80698 1;0.70327 0.27850 1;0.91668 0.82184 0;0.62206 0.37944 0;0.97124 0.38616 1;0.32939 0.89589 1;0.85821 0.83134 1
238_img.jpg,238_mask.png,saxophone,75b1f823,0.335625,0.741875,0.032,0.999,0.79821,0.49968 0.32887 0;0.38573 0.17826 1;0.72262 0.60895 1;0.71931 0.96566 1;0.42652 0.19451 0;0.40140 0.05889 0;0.61069 0.43395 0;0.58035 0.89941 0;0.40258 0.22223 0;0.56394 0.43323 0;0.65238 0.99178 1;0.60583 0.84035 0
239_img.jpg,239_mask.png,saxophone,ee739cdd,0.83,0.923125,0.411667,0.708333,0.76963,0.90632 0.47175 1;0.84271 0.65132 1;0.88970 0.42590 0;0.89658 0.53594 0;0.89587 0.45298 0;0.91814 0.42059 1;0.90802 0.52908 0;0.83515 0.68076 1;0.91414 0.59696 1;0.88079 0.50446 0;0.85175 0.63067 0;0.89747 0.41626 1
240_img.jpg,240_mask.png,saxophone,b0848c2a,0.117188,0.230469,0.725,0.881875,0.50896,0.20417 0.84554 0;0.18160 0.81320 0;0.13038 0.73370 1;0.18058 0.77304 0;0.15299 0.78547 0;0.14083 0.72738 0;0.13070 0.74791 0
241_img.jpg,241_mask.png,saxophone,0bd60dac,0.136,0.525,0.343522,0.980066,0.79939,0.17687 0.93307 1;0.42223 0.47334 1;0.36825 0.75211 0;0.49829 0.42769 0;0.43723 0.37780 0;0.35664 0.77709 1;0.28757 0.94843 1;0.46946 0.47112 0;0.30860 0.47380 0;0.47049 0.39281 1;0.32384 0.95973 0;0.21719 0.72183 0
242_img.jpg,242_mask.png,saxophone,5fb953a0,0.0,0.370625,0.301667,0.999167,0.78924,0.20071 0.27777 0;0.25836 0.81398 1;0.30125 0.59413 0;0.21546 0.92658 1;0.24700 0.42028 1;0.11196 0.98443 1;0.18488 0.57632 0;0.25960 0.73716 0;0.22611 0.46690 0;0.28579 0.47413 0;0.35812 0.52959 1;0.20170 0.31500 1
243_img.jpg,243_mask.png,saxophone,b7073956,0.49584,0.998336,0.0,0.54875,0.64732,0.92754 0.02343 0;0.84689 0.37566 0;0.92004 0.30521 1;0.58246 0.06288 0;0.67172 0.08118 0;0.95507 0.26761 0;0.85123 0.42626 1;0.71572 0.46725 0;0.86950 0.14750 0;0.59802 -0.00072 1;0.77368 0.34845 0;0.87150 0.49991 1
244_img.jpg,244_mask.png,saxophone,6c4b6f9f,0.298125,0.44,0.550833,0.999167,0.73678,0.40555 0.68022 1;0.32026 0.58257 0;0.35472 0.82382 0;0.33569 0.55840 1;0.34726 0.68184 0;0.31949 0.99044 1;0.41322 0.98272 1;0.38471 0.69190 0;0.38994 0.91583 0;0.34926 0.55785 0;0.43527 0.99021 1
245_img.jpg,245_mask.png,saxophone,b8d4448a,0.896,0.941,0.325301,0.597892,0.9154,0.90952 0.37841 0;0.92931 0.34613 1;0.93315 0.38421 0;0.89853 0.58701 1;0.93401 0.34578 0;0.89958 0.58553 1;0.91380 0.38336 0;0.89921 0.57611 1;0.90389 0.53309 0
246_img.jpg,246_mask.png,saxophone,a5988e15,0.120075,0.333021,0.311875,0.646875,0.68052,0.27221 0.37234 0;0.33968 0.33771 1;0.26674 0.50112 1;0.15915 0.54790 0;0.28984 0.32641 1;0.15664 0.58569 1;0.17666 0.64022 1;0.30986 0.44938 0;0.16098 0.55923 0;0.29135 0.39411 1;0.27069 0.34338 0
247_img.jpg,247_mask.png,saxophone,89c6179d,0.355625,0.646875,0.08818,0.915572,0.75684,0.41220 0.23993 0;0.41578 0.14866 1;0.62147 0.51644 1;0.46407 0.82516 1;0.45064 0.18173 0;0.41520 0.12421 0;0.47746 0.61882 1;0.55027 0.40171 0;0.44990 0.70773 0;0.53085 0.10871 1;0.49677 0.16626 0;0.54364 0.87613 1
248_img.jpg,248_mask.png,saxophone,a5b0fac3,0.1225,0.19,0.502814,0.697936,0.73785,0.15858 0.50213 0;0.18100 0.53526 1;0.14788 0.64924 0;0.13738 0.63085 0;0.18341 0.62882 1;0.16987 0.50080 1;0.16874 0.58818 0;0.14326 0.59321 0;0.17234 0.52891 1;0.14923 0.68597 1;0.17104 0.56242 1
249_img.jpg,249_mask.png,saxophone,fc102009,0.520312,0.7875,0.429074,0.998828,0.73349,0.75378 0.54234 0;0.63321 0.48106 0;0.77323 0.82832 1;0.56126 0.94213 0;0.66545 0.54464 1;0.57786 0.47070 0;0.59245 0.98416 1;0.75487 0.96772 0;0.63887 0.53172 0;0.59963 0.44609 1;0.71020 0.45323 1;0.63530 0.99020 1
250_img.jpg,250_mask.png,saxophone,2b364dd5,0.0575,0.2575,0.286906,0.854879,0.80819,0.13481 0.34827 0;0.09589 0.30583 1;0.20174 0.49650 0;0.22785 0.63079 1;0.09004 0.33670 0;0.18947 0.33397 1;0.16589 0.82231 1;0.19152 0.55557 0;0.12389 0.83737 1;0.21783 0.56478 1;0.11406 0.28782 0;0.20691 0.32281 0
251_img.jpg,251_mask.png,saxophone,35462e17,0.634375,0.784375,0.300188,0.996248,0.90706,0.70591 0.34068 1;0.77864 0.89723 1;0.64749 0.77733 1;0.71545 0.55901 1;0.70383 0.61658 0;0.75530 0.32438 1;0.71845 0.38003 0;0.73398 0.34986 1;0.71388 0.60492 0;0.66180 0.68171 1
252_img.jpg,252_mask.png,saxophone,32411c0c,0.0825,0.1825,0.526811,0.999059,0.81412,0.10478 0.94361 1;0.15746 0.92531 0;0.09829 0.66666 1;0.16463 0.55219 1;0.15582 0.89999 1;0.12835 0.96096 0;0.10087 0.81304 0;0.17032 0.92455 0;0.11708 0.87875 1
253_img.jpg,253_mask.png,saxophone,260123e1,0.79625,0.931875,0.349624,0.99906,0.63705,0.85792 0.42271 0;0.87360 0.82371 0;0.80712 0.84505 0;0.91842 0.89560 1;0.88206 0.92856 0;0.87763 0.40896 0;0.92082 0.48057 0;0.90124 0.39730 1;0.89066 0.67955 0;0.84060 0.98713 1;0.82761 0.86265 1
254_img.jpg,254_mask.png,saxophone,fcac4327,0.569375,0.683125,0.218333,0.6425,0.83601,0.61412 0.25605 0;0.64514 0.38825 0;0.59806 0.43257 0;0.57203 0.53154 0;0.59886 0.23044 1;0.67065 0.45871 1;0.56974 0.58858 1;0.60237 0.63209 1;0.61952 0.43255 0;0.60966 0.22012 0;0.58010 0.49935 1;0.67537 0.43912 0
255_img.jpg,255_mask.png,saxophone,cc3ce6ac,0.225586,0.545898,0.642647,0.998529,0.8011,0.38117 0.66267 1;0.44134 0.69618 0;0.36881 0.89973 1;0.42238 0.79672 1;0.38449 0.85726 0;0.51096 0.66984 1;0.23736 0.93314 1;0.30840 0.99536 1;0.45806 0.78137 1;0.26237 0.91615 0;0.36188 0.96806 0;0.44305 0.65664 1
256_img.jpg,256_mask.png,saxophone,b22542ac,0.085833,0.534167,0.23,0.999375,0.58692,0.36492 0.38426 0;0.21252 0.87204 0;0.47302 0.25268 1;0.23733 0.64211 0;0.15340 0.65294 1;0.28477 0.62141 1;0.37673 0.25292 0;0.28477 0.32386 0;0.27027 0.55114 0;0.26415 0.28193 1;0.26415 0.43489 1;0.10711 0.71940 1
257_img.jpg,257_mask.png,saxophone,b0cd91cb,0.286429,0.397123,0.506667,0.731667,0.83215,0.31161 0.54186 0;0.39509 0.51822 1;0.30289 0.73488 1;0.37298 0.57946 1;0.37807 0.53288 0;0.31507 0.67748 0;0.35978 0.60816 0;0.38051 0.51013 1;0.34062 0.69056 0;0.34972 0.60918 1;0.37137 0.54858 0;0.29255 0.72403 1
258_img.jpg,258_mask.png,saxophone,27cb1fd9,0.226562,0.371094,0.196615,0.684896,0.83447,0.28698 0.27043 0;0.24819 0.56803 0;0.35311 0.51801 0;0.33149 0.29417 1;0.32803 0.65372 0;0.36575 0.47396 1;0.29975 0.26529 0;0.28938 0.22632 0;0.28720 0.31290 0;0.28679 0.24407 1;0.33883 0.38555 0;0.23476 0.67071 1
259_img.jpg,259_mask.png,saxophone,5cd9edcc,0.102745,0.933146,0.10375,0.999375,0.66838,0.57440 0.78769 0;0.20865 0.79546 1;0.70389 0.63693 1;0.84389 0.32143 0;0.13630 0.92782 1;0.42948 0.87022 0;0.70969 0.46236 0;0.61888 0.23424 0;0.57125 0.29122 1;0.73303 0.85609 0;0.80599 0.27431 1;0.19375 0.71945 0
260_img.jpg,260_mask.png,saxophone,f1463eab,0.369167,0.4575,0.375,0.703125,0.84324,0.41311 0.36703 0;0.40518 0.49713 1;0.45053 0.38659 0;0.38589 0.57290 0;0.43330 0.50178 0;0.40654 0.39626 0;0.44401 0.37676 0;0.37691 0.54866 1;0.42612 0.38648 1;0.45315 0.53982 1;0.42542 0.69681 1
261_img.jpg,261_mask.png,saxophone,2f4651d9,0.239375,0.3775,0.4625,1.0,0.78418,0.28825 0.65746 0;0.27838 0.48934 1;0.33540 0.97324 0;0.29373 0.99726 1;0.26346 0.49138 0;0.25090 0.98374 1;0.32436 0.56613 0;0.32340 0.97859 1;0.27599 0.54990 0;0.30483 0.57325 1;0.32852 0.90701 0;0.25848 0.82185 0
262_img.jpg,262_mask.png,saxophone,4e420d7d,0.28125,0.51625,0.438758,0.975671,0.92171,0.33725 0.68376 0;0.29614 0.77341 0;0.50087 0.50236 0;0.43162 0.95723 0;0.37602 0.83331 1;0.28579 0.75304 1;0.50299 0.45611 1
263_img.jpg,263_mask.png,saxophone,a7ac10ad,0.295,0.686667,0.380952,0.997494,0.84363,0.36646 0.40291 1;0.45031 0.75913 0;0.62946 0.88867 1;0.53874 0.99409 1;0.46831 0.48903 1;0.59703 0.60452 0;0.51311 0.97240 0;0.47613 0.44411 0;0.55615 0.87664 1;0.46864 0.44061 0
264_img.jpg,264_mask.png,saxophone,58bd465c,0.433125,0.929375,0.0,0.999338,0.7274,0.81373 0.06556 0;0.68289 0.52052 0;0.53260 0.59166 1;0.80489 0.21534 0;0.53487 0.52158 1;0.65594 0.02609 1;0.54960 0.78145 1;0.74429 0.61167 0;0.63052 0.61808 1;0.57473 0.09922 0;0.87795 0.98282 1;0.67661 0.07867 0
265_img.jpg,265_mask.png,saxophone,8b750f61,0.11375,0.243125,0.548023,0.980226,0.67208,0.22191 0.76986 0;0.21941 0.89241 0;0.20544 0.61122 0;0.13158 0.90970 1;0.13686 0.86306 0;0.20123 0.72373 1;0.22342 0.56990 0;0.23156 0.63678 1;0.18587 0.65915 0;0.21346 0.58283 1;0.13793 0.93173 1;0.22839 0.85677 1
266_img.jpg,266_mask.png,saxophone,916ec4de,0.0,0.638681,0.321,0.999,0.57595,0.29701 0.46579 0;0.59688 0.34696 1;0.09240 0.55403 0;0.08887 0.92581 1;0.04202 0.82796 1;0.19632 0.72853 1;0.09171 0.59073 1;0.15971 0.98321 1;0.14050 0.78245 0;0.03028 0.98295 1;0.46514 0.51378 0;0.53328 0.35739 1
267_img.jpg,267_mask.png,saxophone,100c9a37,0.758125,0.87125,0.530303,0.893939,0.73648,0.80854 0.55897 1;0.78614 0.67023 0;0.85425 0.69459 1;0.86052 0.81771 0;0.80415 0.80507 0;0.84152 0.57875 0;0.76963 0.54794 1;0.76370 0.57283 0;0.86013 0.55605 1;0.85421 0.77696 0;0.81910 0.86830 1
268_img.jpg,268_mask.png,saxophone,ab80eb2c,0.281875,0.35375,0.602349,0.852349,0.80553,0.33175 0.63637 0;0.30344 0.75702 1;0.29041 0.80467 1;0.32120 0.66446 0;0.33509 0.62847 0;0.29294 0.79432 0;0.33557 0.60725 1;0.33483 0.70803 0;0.34062 0.62299 1;0.29977 0.78229 0;0.28851 0.82934 1
269_img.jpg,269_mask.png,saxophone,047e61e2,0.233125,0.315,0.440833,0.850833,0.77389,0.25310 0.56317 0;0.30817 0.71736 1;0.25074 0.81072 1;0.28221 0.74778 0;0.25917 0.52294 0;0.27615 0.83353 1;0.30162 0.69911 1;0.26607 0.45715 0;0.28192 0.50437 0;0.25451 0.46076 1;0.29106 0.74034 0;0.26990 0.78138 1
270_img.jpg,270_mask.png,saxophone,838e843d,0.0,0.11875,0.271875,0.84375,0.74523,0.05684 0.36453 0;0.04568 0.55269 0;0.09756 0.70932 0;0.01744 0.60194 0;0.04429 0.52984 0;0.03260 0.59557 1;0.02092 0.31515 0;0.12218 0.32099 0;0.10748 0.28655 1;0.03039 0.32964 1;0.01754 0.53710 0;0.09388 0.77858 1
271_img.jpg,271_mask.png,saxophone,984f5cc2,0.679375,0.881875,0.360225,0.986867,0.61372,0.80234 0.46895 0;0.74664 0.72455 0;0.80662 0.63453 1;0.75842 0.93033 1;0.78682 0.53457 0;0.84583 0.54706 1;0.73613 0.86729 1;0.79438 0.92407 0;0.82961 0.76799 0;0.71113 0.93063 1;0.74003 0.39282 1;0.77398 0.64438 0
272_img.jpg,272_mask.png,saxophone,06346d32,0.292683,0.577861,0.259375,0.703125,0.63002,0.37310 0.31911 0;0.48724 0.37019 1;0.52472 0.52683 1;0.32540 0.63693 1;0.52254 0.28306 1;0.56586 0.27825 0;0.41183 0.41134 0;0.48644 0.64225 0;0.45613 0.30689 0;0.50439 0.44163 0;0.39753 0.28315 1;0.36305 0.58326 0
273_img.jpg,273_mask.png,saxophone,68affcda,0.013672,0.217773,0.0,0.530882,0.88899,0.14126 0.00903 1;0.18742 0.30341 0;0.14730 0.15910 0;0.10483 0.06958 1;0.11757 0.19235 1;0.16428 0.36757 0;0.17423 0.21364 1;0.14262 0.06871 1;0.07659 0.53736 1;0.13068 0.19566 0
274_img.jpg,274_mask.png,saxophone,fb048cf8,0.0,0.505625,0.368023,0.92053,0.80826,0.11547 0.84670 0;0.48619 0.38791 0;0.00360 0.80141 1;0.31319 0.44502 0;0.40465 0.48498 0;0.46446 0.71041 0;0.03356 0.83420 0;0.30821 0.41662 1;0.26649 0.54792 0;0.14330 0.47456 1;0.46641 0.41342 1;0.06656 0.82609 1
275_img.jpg,275_mask.png,saxophone,584b104b,0.482759,0.932534,0.212,0.999,0.76468,0.52234 0.24107 1;0.58742 0.49020 0;0.66382 0.56004 0;0.77701 0.77331 0;0.56753 0.39025 0;0.56753 0.21125 0;0.76353 0.46266 0;0.57658 0.56523 0;0.79996 0.52376 0;0.59138 0.33466 1;0.84248 0.80335 1;0.65416 0.98029 1
276_img.jpg,276_mask.png,saxophone,dc772515,0.599375,0.7,0.386667,0.665833,0.69177,0.62055 0.40005 0;0.62594 0.61494 1;0.68092 0.53732 0;0.70194 0.56248 1;0.66835 0.42740 0;0.69869 0.42538 1;0.68453 0.52519 0;0.64154 0.59263 0;0.65919 0.40255 1;0.69666 0.56090 1;0.61749 0.63273 1;0.63038 0.56683 0
277_img.jpg,277_mask.png,saxophone,1828a0c8,0.51125,0.631875,0.450281,0.682927,0.72187,0.59107 0.49641 0;0.59696 0.56042 0;0.52710 0.66696 1;0.52598 0.60759 0;0.61822 0.49816 1;0.59813 0.46076 1;0.59813 0.61839 1;0.53571 0.61437 0;0.61109 0.48464 0;0.58488 0.57943 0;0.52093 0.64263 1;0.60394 0.62236 0
278_img.jpg,278_mask.png,saxophone,ce0e2b05,0.510929,0.644809,0.421875,0.77474,0.8259,0.61301 0.54942 0;0.56054 0.50216 0;0.54360 0.43009 1;0.55434 0.75971 1;0.55210 0.45538 0;0.63418 0.62716 1;0.59799 0.56472 0;0.54950 0.66984 0;0.57898 0.45507 0;0.56281 0.42154 0
279_img.jpg,279_mask.png,saxophone,0bb3124f,0.0,0.13625,0.269484,0.999061,0.73955,0.10344 0.36193 0;0.04392 0.90214 1;0.04228 0.66777 0;0.00881 0.82737 1;0.10922 0.44913 0;0.08448 0.28733 1;0.07564 0.77013 0;0.11287 0.30865 1;0.00466 0.98689 1
280_img.jpg,280_mask.png,saxophone,cfdef0fc,0.227539,0.304688,0.744792,0.998698,0.85104,0.25076 0.83159 0;0.28096 0.86991 0;0.25443 0.77551 0;0.29192 0.85719 1;0.29832 0.94679 1;0.28755 0.88078 0;0.23230 0.96390 1;0.29315 0.81110 0;0.26553 0.74789 1
281_img.jpg,281_mask.png,saxophone,4fc0d7f6,0.240833,0.4175,0.37375,0.6625,0.74953,0.38854 0.39849 1;0.27393 0.50053 1;0.33077 0.40129 0;0.26834 0.56133 0;0.30115 0.50380 0;0.30910 0.40848 1;0.35676 0.45018 1;0.41038 0.62147 1;0.24746 0.53270 1;0.29481 0.45768 0;0.36283 0.40267 1;0.30881 0.50820 0
282_img.jpg,282_mask.png,saxophone,b74d30ee,0.409346,0.664486,0.294375,0.6075,0.64823,0.58636 0.33821 0;0.60253 0.43500 0;0.57827 0.30684 0;0.48691 0.51340 0;0.53752 0.29648 0;0.62024 0.35100 1;0.44282 0.54741 1;0.59626 0.51855 0;0.57595 0.35868 0;0.56829 0.32113 1;0.60530 0.51227 1;0.45091 0.60101 1
283_img.jpg,283_mask.png,saxophone,cc15d99f,0.224203,0.999062,0.341875,0.999375,0.71916,0.85007 0.55541 0;0.97001 0.59422 1;0.78497 0.79284 0;0.75584 0.92411 1;0.76269 0.56652 0;0.94955 0.70658 0;0.75295 0.86091 1;0.82108 0.43035 1;0.31657 0.40725 0;0.66458 0.66789 0;0.83731 0.91160 0;0.94400 0.50710 1
284_img.jpg,284_mask.png,saxophone,d2f3dd0d,0.239375,0.999375,0.0,0.999167,0.85242,0.60518 0.59209 1;0.35031 0.68255 1;0.55384 0.02732 1;0.36498 0.01021 1;0.57111 0.42884 1;0.60628 0.13183 1;0.64731 0.52784 1;0.31318 0.52002 1;0.86871 0.23468 0;0.44554 0.58657 1;0.54716 0.93441 1;0.49711 0.16997 1
285_img.jpg,285_mask.png,saxophone,e1ef7973,0.404375,0.76625,0.585366,0.722326,0.81164,0.73036 0.67180 1;0.68582 0.64050 0;0.62421 0.61205 0;0.52564 0.71447 1;0.63113 0.63750 1;0.70939 0.69389 0;0.75447 0.67509 1;0.59794 0.67979 0;0.59631 0.66092 0;0.68171 0.66092 1;0.72534 0.64838 0;0.76340 0.70689 0
286_img.jpg,286_mask.png,saxophone,4cbaf0d9,0.0,0.491875,0.216667,0.764167,0.75731,0.36830 0.30052 0;0.43394 0.32072 1;0.30645 0.60010 1;0.40491 0.53446 1;0.38912 0.34066 0;0.37491 0.64707 1;0.01362 0.74973 1;0.39030 0.25380 1;0.44976 0.37106 1;0.36851 0.48971 0;0.35884 0.57999 1;0.19828 0.63674 1
287_img.jpg,287_mask.png,saxophone,88038fbd,0.068125,0.149375,0.495833,0.749167,0.75607,0.10368 0.51761 0;0.09591 0.69117 0;0.12312 0.53315 0;0.08484 0.70999 1;0.13634 0.67657 1;0.10991 0.50337 1;0.11841 0.51097 1;0.08677 0.68754 0;0.08384 0.73234 1;0.13505 0.60448 0
288_img.jpg,288_mask.png,saxophone,4b8e4f8d,0.510574,0.635448,0.204545,0.843939,0.66869,0.55756 0.23740 1;0.60089 0.63207 1;0.53328 0.62061 1;0.56661 0.43581 0;0.54719 0.37995 0;0.52766 0.80530 1;0.59243 0.37376 0;0.54102 0.27787 0;0.52475 0.67863 0;0.56967 0.36217 1;0.57624 0.21547 0
289_img.jpg,289_mask.png,saxophone,e9998932,0.39375,0.52,0.390833,0.760833,0.6723,0.47834 0.39215 0;0.43604 0.49726 1;0.45238 0.60878 1;0.40383 0.65749 1;0.47980 0.63564 0;0.41851 0.53301 0;0.43134 0.43229 1;0.41994 0.59193 0;0.47950 0.48080 0;0.50242 0.39863 1;0.41292 0.73888 0;0.44791 0.57123 0
290_img.jpg,290_mask.png,saxophone,d0c6316d,0.310156,0.603906,0.428125,0.998958,0.733,0.53776 0.57565 0;0.44607 0.77756 0;0.49449 0.94514 1;0.52334 0.80091 0;0.49259 0.73203 0;0.56395 0.53443 1;0.40587 0.99111 1;0.34925 0.56100 0;0.53245 0.48147 1;0.50945 0.89162 0;0.49581 0.98820 1
291_img.jpg,291_mask.png,saxophone,7e10295c,0.0723,0.542723,0.305625,0.999375,0.78859,0.27424 0.33336 1;0.48486 0.33159 1;0.46354 0.45403 1;0.49020 0.89946 1;0.33185 0.43112 0;0.41152 0.93300 1;0.38820 0.71698 0;0.33379 0.35480 1;0.37436 0.39188 0;0.29164 0.99154 1;0.40673 0.86945 0;0.35638 0.81439 1
292_img.jpg,292_mask.png,saxophone,8439aa60,0.09375,0.1575,0.278222,0.687111,0.75762,0.14371 0.50531 1;0.10698 0.51024 0;0.10837 0.41661 0;0.11761 0.49315 1;0.12056 0.67485 1;0.15675 0.31249 0;0.11174 0.36132 0;0.15043 0.29714 1;0.13208 0.47630 0;0.10827 0.63853 1
293_img.jpg,293_mask.png,saxophone,8b6a6d2c,0.736875,0.91,0.395833,0.705833,0.59172,0.75349 0.67773 0;0.74512 0.66179 1;0.84556 0.63389 0;0.89339 0.46170 1;0.88176 0.43429 0;0.88232 0.51134 0;0.84753 0.59811 1;0.74598 0.68713 1;0.81641 0.44022 0;0.77511 0.66244 1;0.91070 0.42609 1;0.86465 0.55474 0
294_img.jpg,294_mask.png,saxophone,0b72d748,0.0,0.999219,0.217708,0.813542,0.83681,0.17392 0.35147 0;0.56151 0.53639 1;0.06862 0.35026 0;0.79418 0.74550 1;0.29094 0.35026 0;0.29282 0.40608 1;0.66669 0.73842 0
295_img.jpg,295_mask.png,saxophone,3719a0e0,0.37375,0.44375,0.339552,0.686567,0.78945,0.43781 0.54611 1;0.41907 0.47426 0;0.39045 0.38882 0;0.42063 0.68280 0;0.40164 0.38178 1;0.42587 0.51017 0;0.38468 0.58732 0;0.38428 0.36069 1;0.38540 0.63323 1;0.38779 0.38390 0;0.41414 0.50902 0;0.41055 0.40624 0
